loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type
12000.0,12000.0, 36 months,0.1105,393.14,B,B5,10+ years,OWN,45902.56,Verified,Current,home_improvement,MD,15.71,2,683,687,0,11,0,199009.74,87.8,23,Joint App
7500.0,7500.0, 36 months,0.107,244.48,B,B2,8 years,OWN,26612.23,Not Verified,Charged Off,credit_card,CA,33.93,0,621,625,0,19,0,16650.81,67.6,26,Individual
12000.0,12000.0, 36 months,0.1792,433.36,D,D4,6 years,OWN,31247.47,Not Verified,Default,credit_card,IN,2.32,2,742,746,0,9,0,31124.77,82.4,18,Individual
15000.0,15000.0, 36 months,0.2494,595.91,F,F1,8 years,OWN,70704.73,Verified,Charged Off,major_purchase,NY,24.47,0,672,676,1,9,0,5682.24,74.5,21,Individual
5000.0,5000.0, 36 months,0.1019,161.79,A,A2,< 1 year,MORTGAGE,50678.93,Not Verified,Current,debt_consolidation,GA,19.09,0,660,664,0,22,0,88059.43,50.3,30,Joint App
25000.0,25000.0, 36 months,0.1174,827.23,C,C5,10+ years,OWN,35343.25,Not Verified,Fully Paid,debt_consolidation,FL,26.35,0,725,729,0,6,0,12319.96,76.4,18,Joint App
15000.0,15000.0, 36 months,0.0952,480.66,B,B5,7 years,MORTGAGE,79134.24,Not Verified,Fully Paid,debt_consolidation,TX,30.43,1,716,720,2,6,0,5676.79,31.2,23,Individual
10000.0,10000.0, 36 months,0.0949,320.27,A,A4,3 years,RENT,87923.09,Verified,Current,debt_consolidation,VA,18.41,0,742,746,4,10,1,5320.03,74.4,21,Individual
10000.0,10000.0, 36 months,0.0942,319.93,B,B5,6 years,MORTGAGE,85761.99,Not Verified,Current,debt_consolidation,WA,11.12,0,706,710,2,9,0,2807.19,67.4,16,Individual
15000.0,15000.0, 60 months,0.0683,295.85,A,A5,4 years,MORTGAGE,50991.87,Verified,Current,moving,NJ,34.71,1,702,706,0,9,0,7416.64,41.2,21,Individual
10000.0,10000.0, 36 months,0.1761,359.55,D,D2,10+ years,RENT,31575.48,Verified,Charged Off,debt_consolidation,NJ,24.81,0,687,691,2,9,0,4841.22,32.1,22,Individual
5000.0,5000.0, 36 months,0.1475,172.72,C,C2,9 years,MORTGAGE,47322.28,Verified,Fully Paid,credit_card,FL,3.14,0,696,700,1,5,1,2620.7,44.6,19,Individual
5000.0,5000.0, 60 months,0.0721,99.51,A,A4,5 years,OWN,35388.68,Not Verified,Current,other,TN,30.87,0,702,706,0,11,0,6362.73,14.2,21,Individual
12000.0,12000.0, 36 months,0.0567,363.3,A,A1,4 years,MORTGAGE,12000.0,Verified,Charged Off,car,CA,10.8,1,672,676,1,9,0,8997.51,100.0,13,Individual
7500.0,7500.0, 36 months,0.1638,265.11,D,D4,10+ years,MORTGAGE,47022.47,Source Verified,Charged Off,house,IN,21.32,0,690,694,0,13,0,3364.39,89.2,26,Individual
5000.0,5000.0, 36 months,0.1081,163.24,B,B3,10+ years,MORTGAGE,14923.37,Not Verified,Charged Off,debt_consolidation,CO,31.55,0,699,703,2,13,0,4899.1,52.6,23,Joint App
25000.0,25000.0, 36 months,0.1256,837.03,C,C5,10+ years,MORTGAGE,35046.36,Not Verified,Fully Paid,debt_consolidation,AZ,14.09,0,680,684,3,11,0,10034.99,86.4,23,Individual
10000.0,10000.0, 36 months,0.093,319.39,B,B1,9 years,RENT,38188.55,Not Verified,Current,educational,WA,17.34,0,720,724,0,10,1,7595.37,77.2,15,Individual
15000.0,15000.0, 60 months,0.116,330.66,C,C2,< 1 year,MORTGAGE,136871.96,Not Verified,Current,debt_consolidation,WA,23.49,0,707,711,2,14,0,79365.02,61.4,23,Individual
7500.0,7500.0, 36 months,0.1179,248.36,B,B3,< 1 year,RENT,26597.31,Not Verified,Fully Paid,debt_consolidation,OH,9.73,0,661,665,1,11,0,17297.61,86.1,24,Individual
5000.0,5000.0, 36 months,0.0682,153.97,A,A3,5 years,RENT,62314.34,Source Verified,Fully Paid,vacation,GA,33.62,0,669,673,1,9,1,9573.16,53.9,18,Individual
20000.0,20000.0, 60 months,0.0983,423.24,B,B5,10+ years,MORTGAGE,44825.88,Verified,Fully Paid,debt_consolidation,NC,21.4,0,718,722,2,13,0,6342.52,30.2,21,Individual
7500.0,7500.0, 60 months,0.1102,163.14,B,B2,7 years,RENT,71428.79,Verified,Current,debt_consolidation,MD,45.66,0,705,709,3,14,0,6616.8,68.0,26,Individual
5000.0,5000.0, 36 months,0.1096,163.59,C,C1,10+ years,OWN,36395.47,Source Verified,Fully Paid,debt_consolidation,IN,26.22,1,694,698,0,15,0,12284.21,61.0,23,Individual
15000.0,15000.0, 36 months,0.1706,535.26,D,D2,1 year,OWN,21011.0,Source Verified,Late (31-120 days),debt_consolidation,AZ,28.52,1,695,699,1,13,0,16136.6,72.5,23,Individual
5000.0,5000.0, 36 months,0.1226,166.69,B,B5,10+ years,RENT,57770.51,Source Verified,Current,debt_consolidation,NY,12.97,2,750,754,0,9,0,3204.6,73.7,21,Individual
12000.0,12000.0, 36 months,0.069,370.0,A,A3,3 years,OWN,54740.12,Verified,Fully Paid,moving,CA,21.87,0,688,692,0,13,0,4508.71,16.2,21,Individual
10000.0,10000.0, 36 months,0.1333,338.53,C,C5,7 years,MORTGAGE,60637.62,Source Verified,Fully Paid,debt_consolidation,MD,23.25,0,752,756,0,14,0,5881.76,11.5,25,Individual
10000.0,10000.0, 36 months,0.133,338.37,C,C4,4 years,RENT,45254.26,Source Verified,Fully Paid,debt_consolidation,MN,22.49,1,656,660,1,9,0,9634.56,84.0,19,Individual
5000.0,5000.0, 36 months,0.2659,203.03,F,F3,10+ years,MORTGAGE,43760.75,Verified,Charged Off,debt_consolidation,TX,6.3,1,706,710,1,14,0,4119.62,7.1,24,Individual
35000.0,35000.0, 36 months,0.133,1184.38,C,C5,5 years,MORTGAGE,87781.0,Verified,Fully Paid,credit_card,CO,19.36,0,750,754,1,8,0,9531.74,43.9,23,Individual
15000.0,15000.0, 60 months,0.167,370.4,C,C1,6 years,MORTGAGE,83075.62,Source Verified,Fully Paid,debt_consolidation,TX,13.57,1,678,682,1,5,0,6825.16,74.3,19,Joint App
15000.0,15000.0, 60 months,0.1335,343.97,C,C1,3 years,MORTGAGE,33438.26,Verified,Fully Paid,debt_consolidation,NC,16.92,0,676,680,0,15,1,17650.76,39.7,26,Individual
18000.0,18000.0, 36 months,0.2035,672.13,E,E1,3 years,RENT,49561.38,Not Verified,Current,debt_consolidation,AZ,25.02,0,666,670,1,11,0,11151.83,42.0,18,Joint App
20000.0,20000.0, 36 months,0.1927,735.83,D,D4,2 years,MORTGAGE,26340.89,Verified,Fully Paid,medical,VA,15.09,0,681,685,2,14,0,15434.65,49.3,23,Individual
15000.0,15000.0, 36 months,0.0968,481.79,B,B2,8 years,RENT,76172.33,Not Verified,Current,home_improvement,CA,33.87,0,729,733,0,9,0,28210.88,62.8,27,Individual
20000.0,20000.0, 36 months,0.091,636.93,B,B1,2 years,RENT,71486.49,Verified,Fully Paid,credit_card,CO,24.98,0,680,684,0,11,0,10234.73,52.0,18,Individual
12000.0,12000.0, 36 months,0.0822,377.24,B,B4,3 years,MORTGAGE,126682.11,Not Verified,Fully Paid,debt_consolidation,IL,21.23,0,757,761,3,11,0,3642.66,27.6,20,Individual
12000.0,12000.0, 36 months,0.1372,408.49,C,C1,7 years,MORTGAGE,84296.62,Source Verified,Current,debt_consolidation,IL,20.86,0,728,732,1,17,0,10842.24,72.8,31,Individual
20000.0,20000.0, 60 months,0.1631,489.7,D,D4,3 years,RENT,60306.46,Not Verified,Current,car,IL,19.33,0,732,736,0,16,0,3841.37,32.8,26,Individual
25000.0,25000.0, 36 months,0.1183,828.38,C,C1,8 years,MORTGAGE,254648.0,Source Verified,Current,debt_consolidation,IL,30.95,0,714,718,2,16,0,4916.53,76.6,23,Individual
7500.0,7500.0, 36 months,0.0615,228.68,A,A2,< 1 year,RENT,66729.81,Not Verified,Fully Paid,debt_consolidation,FL,4.96,0,668,672,1,10,2,56614.96,33.9,27,Individual
15000.0,15000.0, 36 months,0.1646,530.73,D,D5,10+ years,MORTGAGE,75617.38,Source Verified,Current,debt_consolidation,MN,24.96,1,708,712,0,14,0,1449.17,91.2,26,Individual
18000.0,18000.0, 36 months,0.1825,652.99,D,D1,10+ years,MORTGAGE,18283.91,Not Verified,Fully Paid,debt_consolidation,VA,10.73,0,740,744,2,10,0,27026.89,48.1,18,Individual
5000.0,5000.0, 36 months,0.1073,163.04,B,B5,7 years,MORTGAGE,88196.33,Verified,Current,home_improvement,CO,16.33,0,729,733,1,13,0,2206.1,38.9,31,Individual
30000.0,30000.0, 36 months,0.1678,1066.35,D,D1,10+ years,MORTGAGE,230954.47,Not Verified,Default,credit_card,TN,19.14,0,675,679,0,5,1,10334.71,68.1,14,Individual
15000.0,15000.0, 60 months,0.1384,347.79,C,C2,10+ years,RENT,64338.88,Verified,Fully Paid,credit_card,CA,12.23,0,689,693,1,10,0,24044.87,40.5,21,Individual
18000.0,18000.0, 36 months,0.2084,676.68,E,E5,5 years,MORTGAGE,86712.4,Verified,Fully Paid,house,GA,21.73,0,647,651,0,9,0,657.61,45.5,20,Individual
7500.0,7500.0, 36 months,0.2131,283.76,E,E4,1 year,OWN,105403.93,Not Verified,Fully Paid,other,MD,36.52,0,684,688,1,7,0,3551.76,28.8,10,Individual
10000.0,10000.0, 60 months,0.12,222.44,C,C1,3 years,OWN,159737.08,Not Verified,Fully Paid,other,TX,22.96,0,684,688,1,14,0,3681.12,35.1,21,Individual
7500.0,7500.0, 36 months,0.1601,263.73,D,D1,2 years,MORTGAGE,78089.24,Not Verified,Fully Paid,home_improvement,GA,16.28,0,703,707,1,9,0,3844.95,54.6,17,Joint App
10000.0,10000.0, 36 months,0.2123,377.92,E,E4,10+ years,OWN,20963.77,Not Verified,Current,debt_consolidation,IN,7.61,0,703,707,2,10,1,6788.38,42.7,16,Individual
15000.0,15000.0, 36 months,0.1323,507.08,C,C2,7 years,MORTGAGE,62155.27,Source Verified,Fully Paid,debt_consolidation,CA,9.4,0,679,683,1,8,0,1840.61,2.3,19,Individual
25000.0,25000.0, 36 months,0.1152,824.6,B,B3,10+ years,RENT,86353.19,Not Verified,Fully Paid,credit_card,OH,4.37,2,687,691,1,9,0,11597.57,86.7,12,Individual
15000.0,15000.0, 60 months,0.1775,378.86,D,D1,6 years,MORTGAGE,82336.25,Source Verified,Charged Off,debt_consolidation,GA,16.68,0,667,671,0,7,0,17595.34,95.6,14,Joint App
10000.0,10000.0, 36 months,0.0926,319.22,B,B4,10+ years,OWN,49441.95,Source Verified,Charged Off,debt_consolidation,VA,20.22,3,647,651,1,16,0,3673.57,62.2,26,Individual
5000.0,5000.0, 60 months,0.0808,101.57,B,B3,4 years,RENT,43452.76,Not Verified,Current,medical,GA,15.25,0,652,656,0,15,0,3250.06,86.2,22,Individual
15000.0,15000.0, 36 months,0.2232,575.37,E,E1,8 years,RENT,43615.38,Not Verified,Charged Off,credit_card,MA,13.72,0,629,633,1,9,0,7446.08,69.8,25,Individual
12000.0,12000.0, 36 months,0.175,430.81,D,D5,9 years,OWN,49538.48,Source Verified,Fully Paid,debt_consolidation,IL,20.46,0,762,766,0,11,1,7519.93,24.5,25,Individual
35000.0,35000.0, 36 months,0.1445,1203.95,C,C4,10+ years,MORTGAGE,58611.72,Not Verified,Fully Paid,debt_consolidation,TN,21.71,0,674,678,0,8,0,11415.02,73.7,20,Individual
20000.0,20000.0, 36 months,0.1069,651.82,B,B5,10+ years,RENT,75007.73,Verified,Fully Paid,other,MN,20.24,0,732,736,3,13,1,22437.19,60.9,26,Individual
20000.0,20000.0, 60 months,0.1271,452.07,B,B2,3 years,MORTGAGE,67883.16,Verified,Current,debt_consolidation,GA,17.01,0,706,710,0,11,0,2901.25,54.0,19,Individual
5000.0,5000.0, 60 months,0.0968,105.44,B,B3,5 years,RENT,41809.2,Verified,Charged Off,debt_consolidation,MA,13.08,2,659,663,1,10,0,2158.91,12.5,16,Joint App
20000.0,20000.0, 36 months,0.1006,645.93,B,B4,2 years,RENT,26548.54,Source Verified,Fully Paid,car,NY,28.12,0,623,627,0,13,0,35168.54,48.3,25,Joint App
10000.0,10000.0, 36 months,0.1819,362.46,D,D1,10+ years,RENT,67981.04,Verified,Fully Paid,debt_consolidation,WA,15.01,0,684,688,1,9,0,1325.91,36.0,28,Individual
15000.0,15000.0, 36 months,0.1129,493.18,B,B1,3 years,RENT,45537.96,Source Verified,Charged Off,home_improvement,FL,26.3,0,726,730,1,13,0,2322.44,66.9,20,Individual
12000.0,12000.0, 36 months,0.1349,407.17,C,C3,5 years,MORTGAGE,142117.67,Not Verified,Fully Paid,debt_consolidation,MA,15.24,0,692,696,1,9,0,13612.33,41.1,18,Individual
15000.0,15000.0, 36 months,0.0761,467.37,B,B5,10+ years,RENT,93645.86,Source Verified,Fully Paid,credit_card,CO,18.23,0,679,683,3,10,1,1816.99,25.0,20,Individual
7500.0,7500.0, 36 months,0.2535,299.58,G,G5,4 years,OWN,66472.05,Source Verified,Charged Off,credit_card,MA,20.39,0,720,724,0,10,2,12960.42,42.6,14,Individual
15000.0,15000.0, 36 months,0.1242,501.24,C,C4,4 years,MORTGAGE,34429.48,Not Verified,Fully Paid,home_improvement,CA,14.7,0,755,759,1,9,0,16936.17,42.8,16,Individual
5000.0,5000.0, 36 months,0.0703,154.46,A,A4,9 years,RENT,24082.6,Verified,Fully Paid,debt_consolidation,MO,9.56,0,687,691,2,11,0,16478.57,56.3,21,Individual
5000.0,5000.0, 36 months,0.05,149.85,A,A5,10+ years,RENT,54253.92,Source Verified,Fully Paid,home_improvement,IL,0.0,0,726,730,1,14,0,9893.37,25.6,20,Individual
18000.0,18000.0, 60 months,0.1296,409.14,C,C4,< 1 year,OTHER,59140.09,Source Verified,Current,major_purchase,MO,14.64,2,701,705,1,12,0,2004.78,83.8,23,Individual
30000.0,30000.0, 36 months,0.1398,1024.99,C,C5,10+ years,MORTGAGE,19109.43,Verified,Fully Paid,debt_consolidation,MA,18.55,0,674,678,2,15,0,1594.87,30.4,21,Individual
20000.0,20000.0, 60 months,0.1291,454.15,C,C3,1 year,MORTGAGE,71979.06,Source Verified,Fully Paid,major_purchase,AZ,23.29,0,715,719,1,14,1,93074.81,17.0,25,Individual
15000.0,15000.0, 36 months,0.1344,508.61,C,C4,4 years,RENT,55804.67,Verified,Fully Paid,debt_consolidation,GA,32.65,0,736,740,1,15,0,16107.77,55.0,24,Joint App
5000.0,5000.0, 36 months,0.0788,156.41,A,A5,5 years,RENT,12000.0,Verified,Fully Paid,debt_consolidation,IL,22.41,0,689,693,3,6,0,14007.6,16.0,20,Individual
5000.0,5000.0, 36 months,0.106,162.74,C,C4,10+ years,MORTGAGE,32418.28,Source Verified,Fully Paid,debt_consolidation,CO,19.34,0,708,712,1,9,0,5692.73,41.7,20,Individual
7500.0,7500.0, 60 months,0.1398,174.43,C,C1,10+ years,MORTGAGE,33734.85,Verified,Fully Paid,debt_consolidation,IN,16.65,0,620,624,0,11,0,8533.84,53.7,17,Individual
35000.0,35000.0, 36 months,0.059,1063.18,A,A1,1 year,OTHER,26053.85,Source Verified,Fully Paid,other,OH,20.86,0,693,697,1,11,0,350.26,28.5,23,Individual
12000.0,12000.0, 60 months,0.0664,235.6,A,A2,10+ years,OWN,68356.75,Not Verified,Fully Paid,debt_consolidation,VA,24.1,0,688,692,1,12,0,12528.25,75.5,25,Individual
25000.0,25000.0, 36 months,0.0601,760.64,A,A5,4 years,RENT,158410.1,Source Verified,Current,major_purchase,NJ,33.44,1,672,676,0,7,0,2265.63,49.1,24,Individual
18000.0,18000.0, 36 months,0.0861,569.14,A,A2,10+ years,OTHER,71549.4,Verified,Current,debt_consolidation,VA,19.61,0,732,736,1,18,1,3652.1,52.2,29,Individual
15000.0,15000.0, 60 months,0.1124,327.94,C,C5,3 years,OTHER,79168.76,Source Verified,Fully Paid,debt_consolidation,GA,13.2,0,637,641,2,14,1,3916.7,98.1,21,Individual
30000.0,30000.0, 36 months,0.1207,997.46,B,B4,10+ years,MORTGAGE,34012.26,Verified,Current,moving,IL,15.35,0,665,669,2,11,0,12251.45,64.2,18,Individual
10000.0,10000.0, 60 months,0.1359,230.55,B,B5,2 years,RENT,73556.35,Not Verified,Fully Paid,debt_consolidation,GA,10.43,0,715,719,1,18,0,13253.92,56.9,22,Individual
15000.0,15000.0, 60 months,0.0767,301.81,B,B1,10+ years,RENT,48532.59,Not Verified,Fully Paid,credit_card,TN,40.55,0,744,748,0,13,0,20016.19,36.2,30,Individual
25000.0,25000.0, 36 months,0.2412,982.41,F,F4,< 1 year,RENT,54202.07,Verified,Fully Paid,major_purchase,MD,7.58,0,712,716,2,9,1,36216.11,28.0,25,Joint App
15000.0,15000.0, 36 months,0.2192,572.23,E,E1,3 years,RENT,37715.42,Source Verified,Fully Paid,debt_consolidation,OH,15.54,0,690,694,1,11,0,90895.06,28.4,22,Individual
10000.0,10000.0, 60 months,0.0851,205.21,B,B4,10+ years,MORTGAGE,21016.59,Verified,Late (31-120 days),other,IN,17.07,2,698,702,0,10,0,2216.48,80.6,20,Individual
10000.0,10000.0, 36 months,0.0959,320.76,B,B5,10+ years,OWN,94066.18,Source Verified,Fully Paid,debt_consolidation,CA,19.61,0,693,697,0,11,0,7009.84,24.8,17,Individual
20000.0,20000.0, 36 months,0.1026,647.82,B,B5,10+ years,MORTGAGE,59682.93,Not Verified,Current,credit_card,FL,16.62,0,693,697,0,6,0,1528.18,44.4,19,Individual
5000.0,5000.0, 36 months,0.1193,165.91,C,C1,2 years,MORTGAGE,47217.84,Verified,Current,home_improvement,NJ,14.55,0,749,753,3,7,0,33707.73,34.1,18,Individual
30000.0,30000.0, 60 months,0.0712,595.78,A,A3,4 years,MORTGAGE,161993.72,Source Verified,Current,debt_consolidation,TX,14.5,1,714,718,0,13,0,7096.38,19.4,18,Individual
5000.0,5000.0, 36 months,0.1842,181.82,D,D5,10+ years,MORTGAGE,29797.78,Verified,Current,medical,NJ,22.37,0,692,696,0,15,0,43992.52,34.8,24,Individual
18000.0,18000.0, 36 months,0.1288,605.47,C,C3,< 1 year,MORTGAGE,79549.48,Verified,Fully Paid,credit_card,MA,19.48,0,717,721,1,9,0,36496.67,100.0,18,Individual
15000.0,15000.0, 36 months,0.1944,553.2,E,E4,10+ years,RENT,185689.96,Verified,Current,debt_consolidation,CA,18.17,0,769,773,1,14,0,12714.61,13.5,23,Individual
15000.0,15000.0, 60 months,0.1175,331.75,B,B3,5 years,MORTGAGE,69655.04,Verified,Fully Paid,medical,WA,15.84,2,655,659,3,13,0,2406.74,46.1,22,Individual
15000.0,15000.0, 36 months,0.1908,550.47,D,D1,10+ years,RENT,27009.55,Not Verified,Fully Paid,small_business,MD,15.36,0,654,658,3,14,0,3958.93,63.6,21,Individual
25000.0,25000.0, 60 months,0.1755,628.77,D,D2,7 years,RENT,97444.45,Verified,Late (31-120 days),other,MO,28.8,0,663,667,1,11,0,22181.46,6.9,20,Joint App
18000.0,18000.0, 36 months,0.0553,543.75,A,A2,9 years,MORTGAGE,39054.74,Not Verified,Fully Paid,debt_consolidation,MN,21.38,1,665,669,2,13,0,12479.58,71.8,25,Individual
20000.0,20000.0, 36 months,0.1168,661.27,C,C1,10+ years,MORTGAGE,37472.45,Source Verified,Current,credit_card,MN,23.83,0,713,717,0,10,0,50185.14,32.2,15,Individual
7500.0,7500.0, 36 months,0.0645,229.69,B,B2,9 years,MORTGAGE,31522.9,Source Verified,Current,other,CA,31.23,1,666,670,3,8,0,5229.07,51.7,19,Individual
5000.0,5000.0, 36 months,0.0911,159.26,B,B1,10+ years,MORTGAGE,143921.54,Source Verified,Fully Paid,debt_consolidation,IN,29.31,0,683,687,0,3,0,9191.09,0.0,10,Individual
5000.0,5000.0, 36 months,0.116,165.11,B,B5,8 years,RENT,42489.1,Verified,Current,credit_card,AZ,15.25,1,636,640,0,8,1,12223.36,80.8,16,Individual
7500.0,7500.0, 36 months,0.1197,249.01,C,C3,10+ years,OWN,31194.52,Not Verified,Current,home_improvement,IN,14.71,0,771,775,1,11,0,61830.83,10.7,21,Individual
18000.0,18000.0, 36 months,0.1157,594.13,C,C2,10+ years,MORTGAGE,114471.4,Not Verified,Current,debt_consolidation,FL,13.36,0,690,694,2,13,0,7790.79,68.2,22,Individual
15000.0,15000.0, 60 months,0.2653,453.86,F,F5,10+ years,OWN,20898.23,Source Verified,Charged Off,debt_consolidation,WA,12.53,0,739,743,0,15,0,8028.17,79.8,21,Individual
20000.0,20000.0, 60 months,0.0873,412.52,A,A2,10+ years,MORTGAGE,56304.99,Not Verified,Fully Paid,debt_consolidation,TN,25.23,3,693,697,0,11,0,1597.83,52.3,23,Individual
10000.0,10000.0, 36 months,0.242,393.36,F,F4,4 years,RENT,36024.55,Not Verified,Fully Paid,debt_consolidation,TX,18.6,0,725,729,1,8,0,64366.7,32.1,17,Individual
12000.0,12000.0, 60 months,0.1076,259.5,B,B1,10+ years,OWN,77944.11,Verified,Fully Paid,major_purchase,NY,17.36,0,701,705,0,6,0,21227.07,29.7,15,Individual
25000.0,25000.0, 60 months,0.157,603.95,D,D1,10+ years,OTHER,42022.57,Not Verified,Fully Paid,small_business,FL,23.21,1,727,731,4,6,0,4623.18,50.6,16,Individual
30000.0,30000.0, 36 months,0.0949,960.79,B,B5,5 years,RENT,23229.25,Verified,Charged Off,small_business,FL,28.08,1,738,742,0,17,0,2978.05,56.0,26,Individual
30000.0,30000.0, 36 months,0.05,899.13,A,A4,10+ years,RENT,59059.84,Not Verified,Charged Off,moving,IN,28.32,2,640,644,3,12,0,5389.32,93.2,28,Individual
20000.0,20000.0, 36 months,0.2154,759.06,E,E3,4 years,OTHER,41131.94,Source Verified,Charged Off,debt_consolidation,OH,27.83,0,675,679,2,7,0,857.04,25.1,14,Individual
18000.0,18000.0, 36 months,0.0985,579.51,B,B4,2 years,RENT,89783.7,Source Verified,Fully Paid,vacation,GA,10.74,0,711,715,1,9,0,185822.14,0.0,25,Individual
30000.0,30000.0, 60 months,0.1599,729.42,D,D4,6 years,MORTGAGE,56398.74,Source Verified,Fully Paid,credit_card,VA,27.05,0,745,749,1,11,0,1957.41,38.6,18,Individual
18000.0,18000.0, 36 months,0.1286,605.29,C,C3,10+ years,RENT,195804.98,Source Verified,Fully Paid,debt_consolidation,NY,14.78,0,695,699,4,3,0,13462.55,99.2,17,Individual
30000.0,30000.0, 36 months,0.1268,1006.16,C,C3,4 years,MORTGAGE,38793.18,Not Verified,Fully Paid,debt_consolidation,MA,22.89,0,672,676,0,8,1,15245.94,41.9,12,Individual
5000.0,5000.0, 36 months,0.1176,165.5,C,C4,4 years,MORTGAGE,109489.16,Source Verified,Fully Paid,credit_card,TX,20.54,0,700,704,0,13,0,9863.71,47.4,19,Individual
30000.0,30000.0, 60 months,0.176,755.25,D,D2,3 years,OWN,43908.09,Not Verified,Fully Paid,other,TX,0.0,1,707,711,3,11,0,3138.55,55.2,20,Individual
15000.0,15000.0, 36 months,0.0655,460.1,A,A2,2 years,MORTGAGE,50380.13,Verified,Fully Paid,debt_consolidation,NC,15.67,0,692,696,4,9,0,30324.27,37.3,17,Individual
7500.0,7500.0, 36 months,0.168,266.64,D,D4,9 years,RENT,85282.92,Source Verified,Fully Paid,wedding,OH,28.68,0,746,750,0,10,1,3839.39,45.7,18,Individual
10000.0,10000.0, 36 months,0.1881,365.6,E,E2,3 years,MORTGAGE,30790.57,Verified,Charged Off,moving,TX,27.46,0,665,669,0,9,0,2230.58,100.0,18,Individual
25000.0,25000.0, 60 months,0.0681,492.81,A,A3,10+ years,RENT,110545.1,Verified,Charged Off,car,CO,18.21,0,715,719,0,7,1,16632.91,61.0,16,Individual
15000.0,15000.0, 60 months,0.0673,295.12,A,A3,4 years,MORTGAGE,82085.04,Verified,Fully Paid,debt_consolidation,TX,12.79,2,661,665,0,13,1,17976.46,54.8,18,Individual
35000.0,35000.0, 36 months,0.1576,1226.38,D,D2,7 years,MORTGAGE,87097.12,Verified,Fully Paid,medical,NY,15.35,2,675,679,0,13,2,3796.55,49.8,18,Individual
7500.0,7500.0, 36 months,0.138,255.59,C,C3,5 years,RENT,94983.51,Verified,Fully Paid,debt_consolidation,TX,26.69,0,674,678,0,7,0,1866.45,78.3,18,Joint App
12000.0,12000.0, 36 months,0.0984,386.3,C,C1,10+ years,MORTGAGE,76664.04,Source Verified,Charged Off,moving,MN,27.07,0,681,685,2,8,1,40075.28,62.6,26,Individual
12000.0,12000.0, 60 months,0.0628,233.54,A,A3,5 years,RENT,81485.25,Source Verified,Fully Paid,medical,NJ,32.28,0,723,727,0,14,0,6524.79,69.9,25,Individual
15000.0,15000.0, 36 months,0.1346,508.77,C,C4,8 years,OWN,119350.27,Source Verified,Fully Paid,credit_card,TN,17.3,2,664,668,0,10,1,18434.42,21.3,17,Individual
18000.0,18000.0, 60 months,0.1015,383.76,A,A5,10+ years,RENT,54360.35,Not Verified,Current,home_improvement,VA,39.92,2,729,733,5,14,0,6666.73,38.2,27,Individual
18000.0,18000.0, 36 months,0.1095,588.88,C,C2,2 years,MORTGAGE,48668.4,Source Verified,Fully Paid,debt_consolidation,TX,12.84,0,689,693,3,9,3,6214.88,55.4,18,Joint App
5000.0,5000.0, 60 months,0.1713,124.62,D,D2,< 1 year,MORTGAGE,72427.54,Not Verified,Charged Off,vacation,NY,37.19,0,723,727,0,12,0,101224.95,90.4,30,Individual
5000.0,5000.0, 36 months,0.1082,163.27,B,B3,6 years,MORTGAGE,57528.59,Source Verified,Fully Paid,debt_consolidation,MN,31.99,0,692,696,2,15,1,4575.1,79.6,22,Joint App
5000.0,5000.0, 36 months,0.131,168.7,C,C3,8 years,MORTGAGE,94968.74,Not Verified,Fully Paid,car,VA,16.17,0,724,728,1,11,0,8735.02,33.4,27,Individual
25000.0,25000.0, 36 months,0.2615,1009.28,G,G5,3 years,RENT,165900.67,Verified,Fully Paid,debt_consolidation,CA,22.93,0,725,729,1,11,0,2080.75,49.9,14,Individual
